   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
        9601   1.92040019E-02   1.70690082E-02   1.70684475E-02  -3.28475217E-05
        9602   1.92060024E-02   1.70695949E-02   1.70690343E-02  -3.28463902E-05
        9603   1.92080028E-02   1.70701817E-02   1.70696210E-02  -3.28452625E-05
        9604   1.92100015E-02   1.70707684E-02   1.70702059E-02  -3.29532559E-05
        9605   1.92120019E-02   1.70713551E-02   1.70707908E-02  -3.30612384E-05
        9606   1.92140024E-02   1.70719400E-02   1.70713775E-02  -3.29509930E-05
        9607   1.92160029E-02   1.70725249E-02   1.70719624E-02  -3.29498653E-05
        9608   1.92180015E-02   1.70731097E-02   1.70725491E-02  -3.28396309E-05
        9609   1.92200020E-02   1.70736946E-02   1.70731340E-02  -3.28385031E-05
        9610   1.92220025E-02   1.70742795E-02   1.70737188E-02  -3.28373790E-05
        9611   1.92240030E-02   1.70748644E-02   1.70743056E-02  -3.27271591E-05
        9612   1.92260016E-02   1.70754492E-02   1.70748904E-02  -3.27260386E-05
        9613   1.92280021E-02   1.70760341E-02   1.70754734E-02  -3.28340066E-05
        9614   1.92300025E-02   1.70766190E-02   1.70760602E-02  -3.27237976E-05
        9615   1.92320030E-02   1.70772038E-02   1.70766450E-02  -3.27226771E-05
        9616   1.92340016E-02   1.70777887E-02   1.70772281E-02  -3.28306305E-05
        9617   1.92360021E-02   1.70783736E-02   1.70778129E-02  -3.28295064E-05
        9618   1.92380026E-02   1.70789585E-02   1.70783978E-02  -3.28283822E-05
        9619   1.92400012E-02   1.70795433E-02   1.70789827E-02  -3.28272581E-05
        9620   1.92420017E-02   1.70801282E-02   1.70795657E-02  -3.29351969E-05
        9621   1.92440022E-02   1.70807131E-02   1.70801505E-02  -3.29340692E-05
        9622   1.92460027E-02   1.70812961E-02   1.70807336E-02  -3.29329450E-05
        9623   1.92480013E-02   1.70818791E-02   1.70813184E-02  -3.28227688E-05
        9624   1.92500018E-02   1.70824621E-02   1.70819014E-02  -3.28216483E-05
        9625   1.92520022E-02   1.70830451E-02   1.70824863E-02  -3.27114867E-05
        9626   1.92540027E-02   1.70836281E-02   1.70830693E-02  -3.27103699E-05
        9627   1.92560013E-02   1.70842111E-02   1.70836523E-02  -3.27092566E-05
        9628   1.92580018E-02   1.70847941E-02   1.70842353E-02  -3.27081398E-05
        9629   1.92600023E-02   1.70853771E-02   1.70848183E-02  -3.27070229E-05
        9630   1.92620028E-02   1.70859601E-02   1.70854013E-02  -3.27059061E-05
        9631   1.92640014E-02   1.70865431E-02   1.70859843E-02  -3.27047892E-05
        9632   1.92660019E-02   1.70871262E-02   1.70865655E-02  -3.28126916E-05
        9633   1.92680024E-02   1.70877092E-02   1.70871485E-02  -3.28115711E-05
        9634   1.92700028E-02   1.70882922E-02   1.70877315E-02  -3.28104506E-05
        9635   1.92720015E-02   1.70888752E-02   1.70883145E-02  -3.28093338E-05
        9636   1.92740019E-02   1.70894582E-02   1.70888975E-02  -3.28082133E-05
        9637   1.92760024E-02   1.70900412E-02   1.70894787E-02  -3.29160903E-05
        9638   1.92780029E-02   1.70906223E-02   1.70900598E-02  -3.29149734E-05
        9639   1.92800015E-02   1.70912035E-02   1.70906428E-02  -3.28048627E-05
        9640   1.92820020E-02   1.70917846E-02   1.70912240E-02  -3.28037459E-05
        9641   1.92840025E-02   1.70923658E-02   1.70918070E-02  -3.26936497E-05
        9642   1.92860030E-02   1.70929469E-02   1.70923881E-02  -3.26925365E-05
        9643   1.92880016E-02   1.70935281E-02   1.70929693E-02  -3.26914269E-05
        9644   1.92900021E-02   1.70941092E-02   1.70935504E-02  -3.26903137E-05
        9645   1.92920025E-02   1.70946904E-02   1.70941334E-02  -3.25802357E-05
        9646   1.92940030E-02   1.70952715E-02   1.70947127E-02  -3.26880909E-05
        9647   1.92960016E-02   1.70958526E-02   1.70952938E-02  -3.26869813E-05
        9648   1.92980021E-02   1.70964338E-02   1.70958750E-02  -3.26858681E-05
        9649   1.93000026E-02   1.70970149E-02   1.70964561E-02  -3.26847585E-05
        9650   1.93020012E-02   1.70975961E-02   1.70970373E-02  -3.26836489E-05
        9651   1.93040017E-02   1.70981772E-02   1.70976166E-02  -3.27914822E-05
        9652   1.93060022E-02   1.70987584E-02   1.70981977E-02  -3.27903690E-05
        9653   1.93080027E-02   1.70993395E-02   1.70987789E-02  -3.27892521E-05
        9654   1.93100013E-02   1.70999188E-02   1.70993581E-02  -3.27881426E-05
        9655   1.93120018E-02   1.71004981E-02   1.70999374E-02  -3.27870330E-05
        9656   1.93140022E-02   1.71010774E-02   1.71005167E-02  -3.27859198E-05
        9657   1.93160027E-02   1.71016566E-02   1.71010979E-02  -3.26758854E-05
        9658   1.93180013E-02   1.71022359E-02   1.71016771E-02  -3.26747795E-05
        9659   1.93200018E-02   1.71028152E-02   1.71022564E-02  -3.26736736E-05
        9660   1.93220023E-02   1.71033945E-02   1.71028376E-02  -3.25636538E-05
        9661   1.93240028E-02   1.71039738E-02   1.71034168E-02  -3.25625515E-05
        9662   1.93260014E-02   1.71045531E-02   1.71039961E-02  -3.25614492E-05
        9663   1.93280019E-02   1.71051323E-02   1.71045735E-02  -3.26692461E-05
        9664   1.93300024E-02   1.71057116E-02   1.71051528E-02  -3.26681402E-05
        9665   1.93320028E-02   1.71062909E-02   1.71057321E-02  -3.26670342E-05
        9666   1.93340015E-02   1.71068702E-02   1.71063114E-02  -3.26659283E-05
        9667   1.93360019E-02   1.71074495E-02   1.71068888E-02  -3.27737071E-05
        9668   1.93380024E-02   1.71080288E-02   1.71074681E-02  -3.27725975E-05
        9669   1.93400029E-02   1.71086080E-02   1.71080474E-02  -3.27714879E-05
        9670   1.93420015E-02   1.71091855E-02   1.71086267E-02  -3.26615082E-05
        9671   1.93440020E-02   1.71097629E-02   1.71092022E-02  -3.27692760E-05
        9672   1.93460025E-02   1.71103403E-02   1.71097815E-02  -3.26593035E-05
        9673   1.93480030E-02   1.71109177E-02   1.71103589E-02  -3.26582012E-05
        9674   1.93500016E-02   1.71114951E-02   1.71109382E-02  -3.25482397E-05
        9675   1.93520021E-02   1.71120726E-02   1.71115138E-02  -3.26559966E-05
        9676   1.93540026E-02   1.71126500E-02   1.71120930E-02  -3.25460423E-05
        9677   1.93560030E-02   1.71132274E-02   1.71126705E-02  -3.25449437E-05
        9678   1.93580016E-02   1.71138048E-02   1.71132479E-02  -3.25438450E-05
        9679   1.93600021E-02   1.71143822E-02   1.71138253E-02  -3.25427463E-05
        9680   1.93620026E-02   1.71149597E-02   1.71144009E-02  -3.26504887E-05
        9681   1.93640012E-02   1.71155371E-02   1.71149801E-02  -3.25405526E-05
        9682   1.93660017E-02   1.71161145E-02   1.71155557E-02  -3.26482841E-05
        9683   1.93680022E-02   1.71166919E-02   1.71161331E-02  -3.26471854E-05
        9684   1.93700027E-02   1.71172693E-02   1.71167087E-02  -3.27549060E-05
        9685   1.93720013E-02   1.71178468E-02   1.71172861E-02  -3.27538000E-05
        9686   1.93740018E-02   1.71184223E-02   1.71178617E-02  -3.27527014E-05
        9687   1.93760023E-02   1.71189979E-02   1.71184391E-02  -3.26427871E-05
        9688   1.93780027E-02   1.71195734E-02   1.71190146E-02  -3.26416884E-05
        9689   1.93800014E-02   1.71201490E-02   1.71195902E-02  -3.26405898E-05
        9690   1.93820018E-02   1.71207245E-02   1.71201676E-02  -3.25306937E-05
        9691   1.93840023E-02   1.71213001E-02   1.71207432E-02  -3.25295987E-05
        9692   1.93860028E-02   1.71218757E-02   1.71213187E-02  -3.25285037E-05
        9693   1.93880014E-02   1.71224512E-02   1.71218943E-02  -3.25274123E-05
        9694   1.93900019E-02   1.71230268E-02   1.71224717E-02  -3.24175307E-05
        9695   1.93920024E-02   1.71236023E-02   1.71230454E-02  -3.25252258E-05
        9696   1.93940029E-02   1.71241779E-02   1.71236210E-02  -3.25241308E-05
        9697   1.93960015E-02   1.71247534E-02   1.71241965E-02  -3.25230394E-05
        9698   1.93980020E-02   1.71253290E-02   1.71247721E-02  -3.25219444E-05
        9699   1.94000024E-02   1.71259046E-02   1.71253458E-02  -3.26296213E-05
        9700   1.94020029E-02   1.71264801E-02   1.71259213E-02  -3.26285262E-05
        9701   1.94040015E-02   1.71270557E-02   1.71264969E-02  -3.26274276E-05
        9702   1.94060020E-02   1.71276294E-02   1.71270706E-02  -3.26263362E-05
        9703   1.94080025E-02   1.71282031E-02   1.71276443E-02  -3.26252411E-05
        9704   1.94100030E-02   1.71287768E-02   1.71282198E-02  -3.25153997E-05
        9705   1.94120016E-02   1.71293505E-02   1.71287935E-02  -3.25143083E-05
        9706   1.94140021E-02   1.71299241E-02   1.71293691E-02  -3.24044777E-05
        9707   1.94160026E-02   1.71304978E-02   1.71299428E-02  -3.24033936E-05
        9708   1.94180030E-02   1.71310715E-02   1.71305165E-02  -3.24023058E-05
        9709   1.94200017E-02   1.71316452E-02   1.71310902E-02  -3.24012217E-05
        9710   1.94220021E-02   1.71322189E-02   1.71316639E-02  -3.24001376E-05
        9711   1.94240026E-02   1.71327926E-02   1.71322376E-02  -3.23990535E-05
        9712   1.94260012E-02   1.71333663E-02   1.71328112E-02  -3.23979657E-05
        9713   1.94280017E-02   1.71339400E-02   1.71333831E-02  -3.25055989E-05
        9714   1.94300022E-02   1.71345137E-02   1.71339586E-02  -3.23957975E-05
        9715   1.94320027E-02   1.71350874E-02   1.71345305E-02  -3.25034234E-05
        9716   1.94340013E-02   1.71356611E-02   1.71351042E-02  -3.25023357E-05
        9717   1.94360018E-02   1.71362348E-02   1.71356779E-02  -3.25012479E-05
        9718   1.94380023E-02   1.71368066E-02   1.71362497E-02  -3.25001638E-05
        9719   1.94400027E-02   1.71373785E-02   1.71368215E-02  -3.24990797E-05
        9720   1.94420014E-02   1.71379503E-02   1.71373952E-02  -3.23893000E-05
        9721   1.94440018E-02   1.71385221E-02   1.71379671E-02  -3.23882196E-05
        9722   1.94460023E-02   1.71390940E-02   1.71385389E-02  -3.23871391E-05
        9723   1.94480028E-02   1.71396658E-02   1.71391107E-02  -3.23860586E-05
        9724   1.94500014E-02   1.71402376E-02   1.71396844E-02  -3.22763008E-05
        9725   1.94520019E-02   1.71408094E-02   1.71402562E-02  -3.22752239E-05
        9726   1.94540024E-02   1.71413813E-02   1.71408281E-02  -3.22741471E-05
        9727   1.94560029E-02   1.71419531E-02   1.71413999E-02  -3.22730702E-05
        9728   1.94580015E-02   1.71425249E-02   1.71419717E-02  -3.22719934E-05
        9729   1.94600020E-02   1.71430968E-02   1.71425417E-02  -3.23795757E-05
        9730   1.94620024E-02   1.71436686E-02   1.71431135E-02  -3.23784989E-05
        9731   1.94640029E-02   1.71442404E-02   1.71436854E-02  -3.23774184E-05
        9732   1.94660015E-02   1.71448123E-02   1.71442572E-02  -3.23763379E-05
        9733   1.94680020E-02   1.71453841E-02   1.71448272E-02  -3.24839020E-05
        9734   1.94700025E-02   1.71459559E-02   1.71453990E-02  -3.24828179E-05
        9735   1.94720030E-02   1.71465259E-02   1.71459690E-02  -3.24817411E-05
        9736   1.94740016E-02   1.71470959E-02   1.71465408E-02  -3.23720269E-05
        9737   1.94760021E-02   1.71476658E-02   1.71471108E-02  -3.23709501E-05
        9738   1.94780026E-02   1.71482358E-02   1.71476807E-02  -3.23698732E-05
        9739   1.94800030E-02   1.71488058E-02   1.71482526E-02  -3.22601736E-05
        9740   1.94820017E-02   1.71493758E-02   1.71488225E-02  -3.22591004E-05
        9741   1.94840021E-02   1.71499457E-02   1.71493925E-02  -3.22580308E-05
        9742   1.94860026E-02   1.71505157E-02   1.71499625E-02  -3.22569576E-05
        9743   1.94880012E-02   1.71510857E-02   1.71505325E-02  -3.22558844E-05
        9744   1.94900017E-02   1.71516556E-02   1.71511024E-02  -3.22548149E-05
        9745   1.94920022E-02   1.71522256E-02   1.71516724E-02  -3.22537417E-05
        9746   1.94940027E-02   1.71527956E-02   1.71522424E-02  -3.22526685E-05
        9747   1.94960013E-02   1.71533655E-02   1.71528105E-02  -3.23601926E-05
        9748   1.94980018E-02   1.71539355E-02   1.71533804E-02  -3.23591194E-05
        9749   1.95000023E-02   1.71545055E-02   1.71539485E-02  -3.24666289E-05
        9750   1.95020027E-02   1.71550754E-02   1.71545185E-02  -3.24655521E-05
        9751   1.95040014E-02   1.71556436E-02   1.71550885E-02  -3.23558961E-05
        9752   1.95060018E-02   1.71562117E-02   1.71556566E-02  -3.23548229E-05
        9753   1.95080023E-02   1.71567798E-02   1.71562266E-02  -3.22451815E-05
        9754   1.95100028E-02   1.71573479E-02   1.71567947E-02  -3.22441119E-05
        9755   1.95120014E-02   1.71579160E-02   1.71573628E-02  -3.22430460E-05
        9756   1.95140019E-02   1.71584841E-02   1.71579309E-02  -3.22419764E-05
        9757   1.95160024E-02   1.71590522E-02   1.71584990E-02  -3.22409105E-05
        9758   1.95180029E-02   1.71596203E-02   1.71590690E-02  -3.21312873E-05
        9759   1.95200015E-02   1.71601884E-02   1.71596371E-02  -3.21302214E-05
        9760   1.95220020E-02   1.71607565E-02   1.71602052E-02  -3.21291591E-05
        9761   1.95240024E-02   1.71613246E-02   1.71607733E-02  -3.21280968E-05
        9762   1.95260029E-02   1.71618927E-02   1.71613395E-02  -3.22355736E-05
        9763   1.95280015E-02   1.71624608E-02   1.71619076E-02  -3.22345040E-05
        9764   1.95300020E-02   1.71630289E-02   1.71624757E-02  -3.22334381E-05
        9765   1.95320025E-02   1.71635970E-02   1.71630420E-02  -3.23409004E-05
        9766   1.95340030E-02   1.71641652E-02   1.71636101E-02  -3.23398308E-05
        9767   1.95360016E-02   1.71647314E-02   1.71641782E-02  -3.22302403E-05
        9768   1.95380021E-02   1.71652976E-02   1.71647444E-02  -3.22291780E-05
        9769   1.95400026E-02   1.71658639E-02   1.71653107E-02  -3.22281157E-05
        9770   1.95420031E-02   1.71664301E-02   1.71658788E-02  -3.21185398E-05
        9771   1.95440017E-02   1.71669964E-02   1.71664450E-02  -3.21174812E-05
        9772   1.95460021E-02   1.71675626E-02   1.71670113E-02  -3.21164225E-05
        9773   1.95480026E-02   1.71681289E-02   1.71675775E-02  -3.21153602E-05
        9774   1.95500012E-02   1.71686951E-02   1.71681456E-02  -3.20058061E-05
        9775   1.95520017E-02   1.71692614E-02   1.71687100E-02  -3.21132429E-05
        9776   1.95540022E-02   1.71698276E-02   1.71692781E-02  -3.20036925E-05
        9777   1.95560027E-02   1.71703938E-02   1.71698425E-02  -3.21111256E-05
        9778   1.95580013E-02   1.71709601E-02   1.71704106E-02  -3.20015824E-05
        9779   1.95600018E-02   1.71715263E-02   1.71709750E-02  -3.21090083E-05
        9780   1.95620023E-02   1.71720926E-02   1.71715394E-02  -3.22164233E-05
        9781   1.95640028E-02   1.71726588E-02   1.71721056E-02  -3.22153610E-05
        9782   1.95660014E-02   1.71732251E-02   1.71726719E-02  -3.22142987E-05
        9783   1.95680019E-02   1.71737913E-02   1.71732381E-02  -3.22132364E-05
        9784   1.95700023E-02   1.71743557E-02   1.71738025E-02  -3.22121778E-05
        9785   1.95720028E-02   1.71749201E-02   1.71743669E-02  -3.22111227E-05
        9786   1.95740014E-02   1.71754844E-02   1.71749331E-02  -3.21016087E-05
        9787   1.95760019E-02   1.71760488E-02   1.71754975E-02  -3.21005537E-05
        9788   1.95780024E-02   1.71766132E-02   1.71760619E-02  -3.20994986E-05
        9789   1.95800029E-02   1.71771776E-02   1.71766281E-02  -3.19899991E-05
        9790   1.95820015E-02   1.71777420E-02   1.71771925E-02  -3.19889477E-05
        9791   1.95840020E-02   1.71783064E-02   1.71777569E-02  -3.19878964E-05
        9792   1.95860025E-02   1.71788707E-02   1.71783213E-02  -3.19868450E-05
        9793   1.95880029E-02   1.71794351E-02   1.71788856E-02  -3.19857936E-05
        9794   1.95900016E-02   1.71799995E-02   1.71794500E-02  -3.19847459E-05
        9795   1.95920020E-02   1.71805639E-02   1.71800125E-02  -3.20921172E-05
        9796   1.95940025E-02   1.71811283E-02   1.71805769E-02  -3.20910622E-05
        9797   1.95960030E-02   1.71816926E-02   1.71811413E-02  -3.20900072E-05
        9798   1.95980016E-02   1.71822570E-02   1.71817057E-02  -3.20889558E-05
        9799   1.96000021E-02   1.71828214E-02   1.71822682E-02  -3.21963089E-05
        9800   1.96020026E-02   1.71833839E-02   1.71828307E-02  -3.21952539E-05
        9801   1.96040031E-02   1.71839464E-02   1.71833951E-02  -3.20857980E-05
        9802   1.96060017E-02   1.71845090E-02   1.71839595E-02  -3.19763494E-05
        9803   1.96080022E-02   1.71850715E-02   1.71845220E-02  -3.19753053E-05
        9804   1.96100026E-02   1.71856340E-02   1.71850845E-02  -3.19742576E-05
        9805   1.96120013E-02   1.71861965E-02   1.71856489E-02  -3.18648235E-05
        9806   1.96140017E-02   1.71867590E-02   1.71862096E-02  -3.19721657E-05
        9807   1.96160022E-02   1.71873216E-02   1.71867739E-02  -3.18627390E-05
        9808   1.96180027E-02   1.71878841E-02   1.71873365E-02  -3.18616949E-05
        9809   1.96200013E-02   1.71884466E-02   1.71878971E-02  -3.19690262E-05
        9810   1.96220018E-02   1.71890091E-02   1.71884596E-02  -3.19679784E-05
        9811   1.96240023E-02   1.71895716E-02   1.71890240E-02  -3.18585662E-05
        9812   1.96260028E-02   1.71901342E-02   1.71895865E-02  -3.18575258E-05
        9813   1.96280014E-02   1.71906967E-02   1.71901472E-02  -3.19648425E-05
        9814   1.96300019E-02   1.71912592E-02   1.71907078E-02  -3.20721520E-05
        9815   1.96320023E-02   1.71918217E-02   1.71912704E-02  -3.20711006E-05
        9816   1.96340028E-02   1.71923842E-02   1.71918329E-02  -3.20700528E-05
