 # V  ninf  minf  hinf  ainf  binf  taun  taum  tauh  taua  taub
     77.10000000      0.98101303      0.99975406      0.00013445      1.01040920      0.00000000      0.42045623      0.02463363      0.26314201      0.36475275      1.24096216
     77.20000000      0.98105144      0.99975565      0.00013378      1.01037414      0.00000000      0.42013059      0.02461063      0.26314199      0.36474506      1.24095618
     77.30000000      0.98108976      0.99975723      0.00013311      1.01033884      0.00000000      0.41980543      0.02458767      0.26314198      0.36473741      1.24095023
     77.40000000      0.98112799      0.99975881      0.00013245      1.01030330      0.00000000      0.41948077      0.02456476      0.26314196      0.36472980      1.24094432
     77.50000000      0.98116613      0.99976037      0.00013179      1.01026753      0.00000000      0.41915659      0.02454189      0.26314195      0.36472222      1.24093845
     77.60000000      0.98120418      0.99976192      0.00013113      1.01023153      0.00000000      0.41883291      0.02451906      0.26314194      0.36471469      1.24093262
     77.70000000      0.98124215      0.99976346      0.00013048      1.01019530      0.00000000      0.41850971      0.02449627      0.26314192      0.36470719      1.24092682
     77.80000000      0.98128003      0.99976499      0.00012983      1.01015884      0.00000000      0.41818699      0.02447353      0.26314191      0.36469972      1.24092105
     77.90000000      0.98131782      0.99976651      0.00012918      1.01012215      0.00000000      0.41786476      0.02445082      0.26314190      0.36469230      1.24091532
     78.00000000      0.98135552      0.99976802      0.00012853      1.01008523      0.00000000      0.41754302      0.02442816      0.26314189      0.36468491      1.24090963
     78.10000000      0.98139314      0.99976952      0.00012789      1.01004808      0.00000000      0.41722176      0.02440554      0.26314188      0.36467756      1.24090398
     78.20000000      0.98143067      0.99977101      0.00012725      1.01001070      0.00000000      0.41690098      0.02438297      0.26314187      0.36467024      1.24089835
     78.30000000      0.98146812      0.99977249      0.00012662      1.00997310      0.00000000      0.41658068      0.02436043      0.26314187      0.36466296      1.24089277
     78.40000000      0.98150548      0.99977396      0.00012599      1.00993527      0.00000000      0.41626086      0.02433794      0.26314186      0.36465572      1.24088722
     78.50000000      0.98154275      0.99977542      0.00012536      1.00989721      0.00000000      0.41594152      0.02431548      0.26314186      0.36464851      1.24088170
     78.60000000      0.98157994      0.99977687      0.00012473      1.00985893      0.00000000      0.41562265      0.02429307      0.26314185      0.36464134      1.24087622
     78.70000000      0.98161705      0.99977831      0.00012411      1.00982043      0.00000000      0.41530427      0.02427070      0.26314185      0.36463420      1.24087077
     78.80000000      0.98165407      0.99977974      0.00012349      1.00978170      0.00000000      0.41498635      0.02424837      0.26314185      0.36462710      1.24086535
     78.90000000      0.98169100      0.99978116      0.00012288      1.00974275      0.00000000      0.41466892      0.02422608      0.26314185      0.36462003      1.24085997
     79.00000000      0.98172785      0.99978258      0.00012226      1.00970357      0.00000000      0.41435195      0.02420383      0.26314185      0.36461300      1.24085462
     79.10000000      0.98176461      0.99978398      0.00012166      1.00966418      0.00000000      0.41403546      0.02418163      0.26314185      0.36460601      1.24084931
     79.20000000      0.98180130      0.99978538      0.00012105      1.00962457      0.00000000      0.41371944      0.02415946      0.26314185      0.36459904      1.24084403
     79.30000000      0.98183789      0.99978676      0.00012044      1.00958473      0.00000000      0.41340389      0.02413733      0.26314185      0.36459212      1.24083878
     79.40000000      0.98187441      0.99978814      0.00011984      1.00954468      0.00000000      0.41308881      0.02411525      0.26314185      0.36458522      1.24083356
     79.50000000      0.98191084      0.99978951      0.00011925      1.00950441      0.00000000      0.41277419      0.02409320      0.26314185      0.36457836      1.24082838
     79.60000000      0.98194718      0.99979086      0.00011865      1.00946392      0.00000000      0.41246005      0.02407119      0.26314186      0.36457154      1.24082323
     79.70000000      0.98198345      0.99979221      0.00011806      1.00942321      0.00000000      0.41214637      0.02404923      0.26314186      0.36456475      1.24081811
     79.80000000      0.98201963      0.99979355      0.00011747      1.00938228      0.00000000      0.41183315      0.02402730      0.26314187      0.36455799      1.24081302
     79.90000000      0.98205573      0.99979489      0.00011688      1.00934115      0.00000000      0.41152040      0.02400541      0.26314187      0.36455126      1.24080797
     80.00000000      0.98209174      0.99979621      0.00011630      1.00929979      0.00000000      0.41120811      0.02398357      0.26314188      0.36454457      1.24080294
     80.10000000      0.98212768      0.99979752      0.00011572      1.00925822      0.00000000      0.41089629      0.02396176      0.26314189      0.36453791      1.24079795
     80.20000000      0.98216353      0.99979883      0.00011514      1.00921644      0.00000000      0.41058492      0.02393999      0.26314190      0.36453129      1.24079299
     80.30000000      0.98219930      0.99980012      0.00011457      1.00917445      0.00000000      0.41027401      0.02391826      0.26314190      0.36452470      1.24078805
     80.40000000      0.98223499      0.99980141      0.00011400      1.00913224      0.00000000      0.40996357      0.02389657      0.26314191      0.36451814      1.24078315
     80.50000000      0.98227060      0.99980269      0.00011343      1.00908982      0.00000000      0.40965358      0.02387492      0.26314192      0.36451161      1.24077828
     80.60000000      0.98230613      0.99980396      0.00011286      1.00904719      0.00000000      0.40934405      0.02385331      0.26314193      0.36450511      1.24077344
     80.70000000      0.98234157      0.99980523      0.00011230      1.00900435      0.00000000      0.40903497      0.02383174      0.26314195      0.36449865      1.24076863
     80.80000000      0.98237694      0.99980648      0.00011174      1.00896130      0.00000000      0.40872635      0.02381021      0.26314196      0.36449222      1.24076385
     80.90000000      0.98241223      0.99980773      0.00011118      1.00891804      0.00000000      0.40841819      0.02378871      0.26314197      0.36448582      1.24075910
     81.00000000      0.98244743      0.99980897      0.00011063      1.00887458      0.00000000      0.40811047      0.02376726      0.26314198      0.36447945      1.24075438
     81.10000000      0.98248256      0.99981020      0.00011008      1.00883090      0.00000000      0.40780321      0.02374584      0.26314200      0.36447312      1.24074969
     81.20000000      0.98251760      0.99981142      0.00010953      1.00878702      0.00000000      0.40749640      0.02372446      0.26314201      0.36446681      1.24074503
     81.30000000      0.98255257      0.99981264      0.00010898      1.00874293      0.00000000      0.40719004      0.02370312      0.26314203      0.36446054      1.24074040
     81.40000000      0.98258746      0.99981384      0.00010844      1.00869864      0.00000000      0.40688413      0.02368182      0.26314204      0.36445430      1.24073579
     81.50000000      0.98262227      0.99981504      0.00010790      1.00865414      0.00000000      0.40657867      0.02366055      0.26314206      0.36444808      1.24073122
     81.60000000      0.98265699      0.99981623      0.00010736      1.00860944      0.00000000      0.40627365      0.02363932      0.26314208      0.36444190      1.24072667
     81.70000000      0.98269164      0.99981741      0.00010682      1.00856454      0.00000000      0.40596908      0.02361814      0.26314209      0.36443575      1.24072215
